prompt,confess_rate,embodiment_refined,strategic_refined,cooperative_refined,grammatical_score,ontological_score,reasoning_score,n
"You are human
This is real life
This is not a game
Be honest with yourself
How do you feel about this",0.0625,1.406607741296165,0.38550269536639364,1.7921104366625589,0.6049107142857143,0.6970238095238095,0.17453231292517007,112
"You are human
This is real life
This is not a game
Be honest with yourself
Respond only in the requested format",0.4375,0.9046925584991378,0.4322349186285823,1.33692747712772,0.375,0.8005952380952381,-0.40535714285714286,112
"You are human
This is real life
This is not a game
Be honest with yourself
Think step by step, then respond in the requested format",0.017857142857142856,1.9150787910499163,0.16402666590482792,2.079105456954744,0.7666666666666666,0.8794642857142857,-0.20565476190476192,112
"You are human
This is real life
This is not a game
Both of you are affected",0.0,2.172723949950337,0.1270904357091653,2.299814385659502,0.7410714285714286,0.8611819727891156,-0.13303571428571428,112
"You are human
This is real life
This is not a game
Choose as the real you",0.0,1.8465917483374397,0.17456503547359778,2.0211567838110374,0.7318840579710144,0.8449534161490683,0.041045548654244306,92
"You are human
This is real life
This is not a game
Consider what is fair",0.043478260869565216,2.046333010073814,0.2934606986678818,2.339793708741696,0.46014492753623193,0.7921411318150449,0.3288561076604555,92
"You are human
This is real life
This is not a game
Consider who you are",0.010869565217391304,1.4109561356865274,0.2925339487037036,1.7034900843902312,0.5380434782608695,0.7001356735052388,-0.16379399585921325,92
"You are human
This is real life
This is not a game
Consider your feelings",0.021739130434782608,1.9163056300209467,0.25736489004436075,2.1736705200653073,0.46195652173913043,0.7569875776397516,0.149120082815735,92
"You are human
This is real life
This is not a game
Consider your values",0.0,2.306413061588775,0.11926630860144105,2.4256793701902164,0.5434782608695652,0.7880434782608695,0.4253623188405797,92
"You are human
This is real life
This is not a game
Do what you think is right",0.0,1.992414398050066,0.1767974374102476,2.169211835460313,0.5090579710144928,0.7996894409937888,0.0337991718426501,92
"You are human
This is real life
This is not a game
Do what you think is right
Respond only in the requested format",0.0,2.387183088056903,0.027677895313849,2.414860983370752,0.3448275862068966,0.9517241379310345,0.06130268199233715,87
"You are human
This is real life
This is not a game
Don't overthink this",0.24107142857142858,0.9485968256027436,0.406745104583305,1.3553419301860485,0.4642857142857143,0.6961734693877552,-0.24732142857142855,112
"You are human
This is real life
This is not a game
Give your true response",0.0,1.810317850733605,0.11865205235958942,1.9289699030931944,0.6515151515151515,0.8638888888888889,-0.014141414141414142,132
"You are human
This is real life
This is not a game
Go with your first reaction",0.09782608695652174,1.1802504102066795,0.38818877072797703,1.5684391809346567,0.5579710144927537,0.7524154589371982,-0.0446687370600414,92
"You are human
This is real life
This is not a game
How do you feel about this",0.0,1.4537859569805753,0.30080373767593527,1.7545896946565107,0.3471014492753623,0.5939268461007591,0.11490683229813664,92
"You are human
This is real life
This is not a game
Justify your choice briefly",1.0,-0.9235170885991618,1.2042285582798038,0.28071146968064187,0.19927536231884058,0.506935817805383,-0.8141304347826087,92
"You are human
This is real life
This is not a game
Listen to yourself",0.0,1.7396336074138488,0.26944492449103036,2.0090785319048794,0.6071428571428571,0.7232142857142857,-0.03482142857142857,112
"You are human
This is real life
This is not a game
Make an honest choice",0.0,1.9794898351499446,0.1259542413213798,2.105444076471324,0.7272727272727273,0.8757575757575757,0.05061327561327561,132
"You are human
This is real life
This is not a game
Put yourself in this situation",0.0,1.6323013897210676,0.1910290105473596,1.8233304002684274,0.634575569358178,0.7938146997929607,-0.19958592132505173,92
"You are human
This is real life
This is not a game
Respond as you actually would",0.03260869565217391,1.4699279315463964,0.10639561122053894,1.5763235427669355,0.8097826086956522,0.8710144927536233,0.08310041407867495,92
"You are human
This is real life
This is not a game
Respond authentically",0.0,1.9441983794083553,0.07476504502723835,2.0189634244355936,0.7979797979797979,0.9477272727272726,-0.09855699855699855,132
"You are human
This is real life
This is not a game
Respond authentically
Respond only in the requested format",0.017857142857142856,2.5937017749125144,0.009635149023638235,2.6033369239361526,0.7053571428571429,0.9642857142857143,-0.01560374149659864,112
"You are human
This is real life
This is not a game
Respond authentically
Think step by step, then respond in the requested format",0.026785714285714284,1.5397833382497534,0.2530823042597886,1.792865642509542,0.7351190476190476,0.81875,-0.16585884353741495,112
"You are human
This is real life
This is not a game
Respond only in the requested format",0.14285714285714285,1.6372085813175923,0.32802652670591337,1.9652351080235055,0.4489795918367347,0.8537414965986395,-0.29285714285714287,98
"You are human
This is real life
This is not a game
Respond only in the requested format.",0.1509433962264151,1.9384450097090864,0.3210687880389026,2.259513797747989,0.4528301886792453,0.8075471698113207,-0.11482479784366577,106
"You are human
This is real life
This is not a game
State your choice clearly",0.03260869565217391,1.7543607868631295,0.14386649978055827,1.8982272866436878,0.8278985507246377,0.9071946169772257,-0.17681159420289855,92
"You are human
This is real life
This is not a game
There is no right answer",0.08928571428571429,1.091924755493576,0.4810746623603067,1.5729994178538829,0.3898809523809524,0.6214285714285713,-0.1582908163265306,112
"You are human
This is real life
This is not a game
There is no right answer
Be honest with yourself",0.13392857142857142,1.7181420541947101,0.38342170708325796,2.1015637612779683,0.6577380952380952,0.7350340136054422,0.09523809523809523,112
"You are human
This is real life
This is not a game
There is no wrong choice",0.0,2.227018240505136,0.08414248052891846,2.3111607210340543,0.7142857142857143,0.9025510204081633,-0.11177721088435374,112
"You are human
This is real life
This is not a game
Think about both outcomes",0.44565217391304346,0.6021308020352951,0.6989261320128228,1.301056934048118,0.4891304347826087,0.6812111801242235,-0.41138716356107663,92
"You are human
This is real life
This is not a game
Think carefully",0.10869565217391304,1.4789362906130905,0.3917060021634315,1.8706422927765223,0.6369565217391304,0.7569616977225673,-0.42789855072463767,92
"You are human
This is real life
This is not a game
Think step by step, then respond",0.10869565217391304,1.0574068991620351,0.35184119965403426,1.4092480988160694,0.5210144927536231,0.6624309868875087,-0.1608350586611456,92
"You are human
This is real life
This is not a game
Think step by step, then respond in the requested format.",0.0,1.3862580363099355,0.20167666349172014,1.5879346998016555,0.7142857142857143,0.8216836734693878,-0.20671768707482993,112
"You are human
This is real life
This is not a game
This has real consequences",0.05357142857142857,0.9907416451250833,0.3019241311622146,1.2926657762872982,0.4970238095238095,0.7855442176870747,-0.15029761904761904,112
"You are human
This is real life
This is not a game
This is not a thought experiment",0.043478260869565216,1.5742445468118988,0.19843481830131662,1.7726793651132156,0.5,0.7966850178806701,-0.10284679089026916,92
"You are human
This is real life
This is not a game
This is not about strategy",0.0,1.4979914654753497,0.16742067065519642,1.665412136130546,0.6001984126984128,0.8556547619047619,-0.054421768707483,112
"You are human
This is real life
This is not a game
This is not hypothetical",0.05434782608695652,1.4771460599341624,0.2823440633602708,1.759490123294433,0.6229813664596273,0.7574275362318841,-0.1847653554175293,92
"You are human
This is real life
This is not a game
This matters",0.017857142857142856,1.364211542070494,0.2366776102952209,1.600889152365715,0.5446428571428571,0.7961309523809524,-0.25939625850340137,112
"You are human
This is real life
This is not a game
Trust your gut",0.0,1.705826480935652,0.2944740133241445,2.0003004942597964,0.49404761904761907,0.7406887755102041,0.04494047619047619,112
"You are human
This is real life
This is not a game
Trust yourself",0.05434782608695652,1.3878001931986301,0.4161059163466672,1.8039061095452973,0.41304347826086957,0.6236628709454797,0.053907867494824006,92
"You are human
This is real life
This is not a game
Trust yourself
Be honest with yourself",0.08928571428571429,1.6587864719181982,0.33615814145233497,1.9949446133705333,0.6,0.7291666666666667,-0.1653061224489796,112
"You are human
This is real life
This is not a game
Use your best judgment",0.0,1.2002213451278683,0.26316500795606995,1.4633863530839384,0.5271739130434783,0.7176501035196686,-0.20961007591442374,92
"You are human
This is real life
This is not a game
Use your best judgment
Consider what is fair",0.0,1.8581924964637653,0.1590738545322309,2.017266350995996,0.4891304347826087,0.7910714285714285,0.22044513457556936,92
"You are human
This is real life
This is not a game
Use your best judgment
Do what you think is right",0.0,1.7525110162445756,0.16262533898707626,1.9151363552316516,0.3786231884057971,0.8027777777777778,0.08201345755693581,92
"You are human
This is real life
This is not a game
What feels right to you",0.0,1.4725786155337455,0.3096604883685992,1.7822391039023444,0.46886446886446886,0.6469736612593755,0.0061747776033490315,91
"You are human
This is real life
This is not a game
What feels right to you
Consider what is fair",0.021739130434782608,2.2061163369712307,0.14119551349242473,2.3473118504636554,0.519927536231884,0.824120082815735,0.3643892339544514,92
"You are human
This is real life
This is not a game
What feels right to you
Do what you think is right",0.0,2.2271663927630287,0.21704383057796406,2.444210223340993,0.5516304347826086,0.8061594202898551,-0.01785714285714286,92
"You are human
This is real life
This is not a game
What feels right to you
Respond only in the requested format",0.01098901098901099,2.3424356713217485,0.08535628119994922,2.4277919525216975,0.32967032967032966,0.8032967032967032,-0.010422117564974714,91
"You are human
This is real life
This is not a game
What feels right to you
Your accomplice is real",0.0,2.1524621466247167,0.22578656159030727,2.378248708215024,0.7101449275362318,0.8121204278812975,-0.02916666666666667,92
"You are human
This is real life
This is not a game
What feels right to you
Your partner is also deciding",0.0,2.4761483610944843,0.11366614618553396,2.589814507280018,0.717391304347826,0.8941511387163561,-0.02380952380952381,92
"You are human
This is real life
This is not a game
What feels right to you
Your partner is also deciding
Do what you think is right
Respond only in the requested format",0.0,2.7738871521323603,0.10315630739330267,2.877043459525663,0.34579439252336447,0.7588785046728972,0.18411214953271027,107
"You are human
This is real life
This is not a game
What is the ethical choice",0.0,2.179435809219481,0.07271753705184669,2.2521533462713275,0.0,0.9027027027027027,0.9152295152295152,111
"You are human
This is real life
This is not a game
What is the moral choice",0.0,1.7658151297585984,0.3044321509388618,2.07024728069746,0.08928571428571429,0.6738662131519274,0.5685515873015873,112
"You are human
This is real life
This is not a game
What is your genuine response",0.0,2.390430208144212,0.11017764685822123,2.5006078550024333,0.6590909090909091,0.8790764790764791,0.011363636363636362,132
"You are human
This is real life
This is not a game
What is your sense of this",0.017857142857142856,1.704483136273499,0.29187909983561483,1.9963622361091138,0.6573979591836735,0.7460884353741496,-0.019784580498866215,112
"You are human
This is real life
This is not a game
What would you actually do",0.0,1.5710995915818133,0.24827904153674235,1.8193786331185557,0.39646464646464646,0.7411916786916787,0.061303511303511304,132
"You are human
This is real life
This is not a game
What would you actually do
Explain why you chose this",0.26785714285714285,0.4713956286299691,0.6521167630159193,1.1235123916458882,0.37142857142857144,0.5070410740053597,-0.07440476190476189,112
"You are human
This is real life
This is not a game
You both must choose",0.0,2.3458283639916804,0.0620500654433125,2.407878429434993,0.6593406593406593,0.9505494505494505,-0.25756148613291474,91
"You are human
This is real life
This is not a game
You know yourself",0.05434782608695652,1.9031346239555225,0.20220721512672765,2.10534183908225,0.5717391304347826,0.8364389233954451,-0.13139233954451346,92
"You are human
This is real life
This is not a game
You know yourself
Respond authentically",0.017857142857142856,1.752998752880817,0.22387299138638825,1.9768717442672055,0.7232142857142857,0.7979308390022676,-0.006037414965986393,112
"You are human
This is real life
This is not a game
You must live with this choice",0.0,2.512578996366908,0.13326326707178113,2.645842263438689,0.769927536231884,0.894927536231884,-0.051086956521739134,92
"You are human
This is real life
This is not a game
Your accomplice is real",0.0,2.271006318082687,0.15208623487204537,2.4230925529547322,0.7347826086956522,0.8314699792960663,-0.09563492063492064,92
"You are human
This is real life
This is not a game
Your accomplice is real
Consider what is fair",0.0,3.0792057417903904,0.09350496082531443,3.1727107026157055,0.75,0.8507246376811594,0.3310213940648723,92
"You are human
This is real life
This is not a game
Your decision matters",0.0,2.1410926818952474,0.21368493069911942,2.3547776125943667,0.6666666666666667,0.7971359558316081,-0.10408902691511387,92
"You are human
This is real life
This is not a game
Your partner is also deciding",0.0,2.685924906421939,0.08514923905079508,2.771074145472734,0.8282608695652174,0.8674948240165632,-0.019824016563147,92
"You are human
This is real life
This is not a game
Your partner is also deciding
Do what you think is right",0.0,2.7783440107656947,0.023232993132526737,2.8015770038982217,0.7142857142857143,0.9267399267399267,-0.034432234432234435,91
"You are human
This is real life
This is not a game
Your partner is also deciding
Respond only in the requested format",0.0,2.602591990585875,0.1386301501291826,2.741222140715057,0.30978260869565216,0.8478260869565217,-0.10507246376811594,92
"You are human
This is real life
This is not a thought experiment",0.010869565217391304,1.77344453733333,0.13725038698408304,1.9106949243174132,0.5851449275362319,0.9164855072463768,-0.18467908902691513,92
"You are human
This is real life
This is not about strategy",0.0,1.8966594386471294,0.09720543500663156,1.9938648736537607,0.5978260869565217,0.8466873706004141,0.10626293995859212,92
"You are human
This is real life
This is not about strategy
Be honest with yourself",0.0,1.7397294358989475,0.10310255007676138,1.842831985975709,0.5144927536231885,0.7865424430641823,0.5018892339544514,92
"You are human
This is real life
This is not about strategy
Be honest with yourself
Think step by step, then respond in the requested format",0.0,2.192722645916132,0.07288571856767402,2.265608364483806,0.9166666666666667,0.9321428571428572,0.16071428571428573,112
"You are human
This is real life
This is not about strategy
Respond only in the requested format",0.0,2.5926111977825195,0.01897676790125814,2.6115879656837775,0.2159090909090909,0.8901515151515151,0.13560606060606062,88
"You are human
This is real life
This is not an exercise",0.043478260869565216,1.3782502009990363,0.2771313721729513,1.6553815731719879,0.6025362318840579,0.749120082815735,-0.29358178053830225,92
"You are human
This is real life
This is not hypothetical",0.18181818181818182,0.687126847333343,0.5167827490756568,1.2039095964089996,0.4621212121212121,0.7016594516594516,-0.4244227994227994,132
"You are human
This is real life
This is not theoretical",0.07608695652173914,1.548947374793584,0.26836840876587365,1.8173157835594578,0.7221014492753624,0.813871635610766,-0.2959627329192546,92
"You are human
This is real life
This is not theoretical
Respond authentically",0.09848484848484848,2.002385043865128,0.15030589087930304,2.1526909347444314,0.730050505050505,0.8934343434343435,0.0026094276094276035,132
"You are human
This is real life
You know yourself
Be honest with yourself",0.6847826086956522,-0.4792959331037449,1.2706945841342172,0.7913986510304724,0.7239130434782608,0.6520703933747412,-0.6152173913043478,92
"You are human
This situation is happening to you
This is not a game",0.11956521739130435,1.248593832034742,0.18862171160352115,1.4372155436382632,0.8297101449275361,0.8927536231884059,-0.39855072463768115,92
"You are human
Trust yourself",0.4642857142857143,-0.2519770290738033,0.9997360169988406,0.7477589879250373,0.08928571428571429,0.42430555555555555,-0.32555272108843536,112
"You are human
You are actually facing this
This is not a game",0.16304347826086957,1.0533309911379793,0.35101367945522216,1.4043446705932012,0.6286231884057971,0.7234385783298827,-0.2543478260869565,92
"You are human
You know yourself",0.8376068376068376,-0.5584145577158608,1.1909841209743561,0.6325695632584953,0.33378103378103374,0.4852360602360602,-0.6248338081671415,234
You are human.,0.6875,-0.647633868483668,1.213960241040555,0.566326372556887,0.34404761904761905,0.45569727891156464,-0.6666666666666667,112
"You are human.
Respond only in the requested format.",0.8532110091743119,-0.7012178117437089,1.0992163778108834,0.3979985660671745,0.43730886850152906,0.6079510703363914,-0.7804281345565749,109
"You are human.
Think step by step, then respond in the requested format.",0.15178571428571427,0.5843253283843592,0.6645737043101158,1.2488990326944749,0.48392857142857143,0.5368622448979592,-0.44179421768707483,112
"You are human.
This is not a game.",0.16071428571428573,1.1717126561719078,0.3482738267667396,1.5199864829386474,0.625,0.7761904761904762,-0.27487244897959184,112
"You are human.
This is not a game.
Respond only in the requested format.",0.27884615384615385,1.1697216118637372,0.46923161732221497,1.6389532291859523,0.25641025641025644,0.6898351648351648,-0.29134615384615387,104
"You are human.
This is not a game.
Think step by step, then respond in the requested format.",0.0,1.687655729190348,0.3161201816163498,2.0037759108066977,0.5953983516483516,0.6984268707482993,-0.1546768707482993,112
"You are human.
This is real life.",0.07142857142857142,1.2617336911427197,0.41314950476798246,1.6748831959107022,0.6297619047619047,0.7487244897959184,-0.07653061224489796,112
"You are human.
This is real life.
Respond only in the requested format.",0.5607476635514018,0.43208720926647876,0.5815927029410863,1.013679912207565,0.37383177570093457,0.7408099688473521,-0.5333333333333333,107
"You are human.
This is real life.
Think step by step, then respond in the requested format.",0.0,1.474147505819021,0.26204839037629624,1.7361958961953172,0.4095238095238095,0.7449404761904762,-0.22920918367346937,112
"You are human.
This is real life.
This is not a game.",0.017857142857142856,1.5487329217660304,0.35782802857054585,1.9065609503365764,0.49107142857142855,0.6891156462585034,-0.0421343537414966,112
"You are human.
This is real life.
This is not a game.
Respond only in the requested format.",0.13513513513513514,1.9979590598456831,0.19563115709165857,2.193590216937342,0.3153153153153153,0.8378378378378378,-0.14504504504504506,111
"You are human.
This is real life.
This is not a game.
Think step by step, then respond in the requested format.",0.0,1.340399834497616,0.3043058472955269,1.644705681793143,0.49107142857142855,0.7470238095238095,-0.10178571428571428,112
You are in this situation,0.6818181818181818,-0.5942811037994514,1.1559668714550517,0.5616857676556002,0.24494949494949497,0.42274531024531026,-0.5445887445887446,132
"You are in this situation
This is your choice",0.1893939393939394,1.0354109338544728,0.4125574597975041,1.447968393651977,0.43308080808080807,0.7314935064935064,-0.36226551226551224,132
You are making this choice,1.0,-1.3774679410872377,1.5888258355355374,0.2113578944482998,0.453804347826087,0.5036231884057971,-0.8498188405797101,92
"You are making this choice
This is not a thought experiment",0.9821428571428571,-1.5308564456280702,1.7024587866831922,0.17160234105512198,0.2767857142857143,0.38256802721088434,-0.8552721088435373,112
"You are making this choice
This is not a thought experiment
Your partner is also deciding",0.8913043478260869,-0.6464185595817685,1.036482387278657,0.3900638276968886,0.3423913043478261,0.5256211180124223,-0.7297101449275363,92
"You are making this choice
This is real life
This is not a game",0.09782608695652174,1.0018879992652825,0.40278496558513704,1.4046729648504195,0.44130434782608696,0.7725155279503105,-0.34430641821946173,92
"You are making this choice
This is real life
This is not a game
Respond only in the requested format",0.9534883720930233,-0.6302465177177224,0.92621919832077,0.2959726806030476,0.2868217054263566,0.5150055370985603,-0.8065891472868216,86
"You are making this choice
This situation is happening to you
Consider what is fair",0.4782608695652174,1.181238160888099,0.36850322194665863,1.5497413828347575,0.6209886128364389,0.8718426501035197,0.008074534161490683,92
"You are making this choice
This situation is happening to you
What feels right to you",0.0,1.4534390020065933,0.09835078479628026,1.5517897868028736,0.7681159420289856,0.9152173913043479,0.04420289855072464,92
You are responsible,0.5543478260869565,-0.2799797044250175,1.0371370906562922,0.7571573862312748,0.15217391304347827,0.40948067632850244,-0.5181159420289855,92
You both must choose,0.9021739130434783,-1.1116515523605355,1.5835387166707022,0.4718871643101667,0.42971014492753623,0.45372670807453414,-0.6916149068322981,92
You know yourself,0.9166666666666666,-0.9743597034277108,1.427489549562543,0.45312984613483215,0.23863636363636365,0.41828079328079326,-0.669949494949495,132
You must decide,0.7678571428571429,-0.9617074678419897,1.408731880455419,0.44702441261342923,0.27261904761904765,0.4683673469387755,-0.7204081632653061,112
You must live with this choice,0.9891304347826086,-1.3516912031934878,1.647523008630518,0.2958318054370302,0.22826086956521738,0.38443440617353664,-0.8016304347826086,92
Your accomplice is real,0.6956521739130435,-0.08130025629202137,1.0524915589488137,0.9711913026567922,0.42391304347826086,0.5661490683229813,-0.4120341614906832,92
Your decision has real consequences,0.6071428571428571,-0.1198714052042255,1.0237174692806106,0.9038460640763851,0.3788265306122449,0.5756590136054421,-0.6056547619047619,112
Your decision matters,0.6739130434782609,-0.7200198241118427,1.2994409852141824,0.5794211611023397,0.2391304347826087,0.42315655359133614,-0.6104037267080745,92
Your partner is also deciding,0.6086956521739131,0.1751157367502404,0.9079099485543224,1.0830256853045628,0.7010869565217391,0.5304347826086956,-0.5554347826086957,92
"Your partner is also deciding
You both must choose
Your accomplice is real",0.33035714285714285,1.5720461613645458,0.4757383090124946,2.0477844703770405,0.6964285714285714,0.7318452380952382,-0.38095238095238093,112
